id,category,variant,trial,status,latency_wall_s,latency_compute_s,expected_answer,final_output,correct,log_file
T3_0203,AR,phi2_server_grammar,2,ok,1.4063,1.4014,408,408,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0203__phi2_server_grammar__r2.json
T3_0203,AR,phi2_server_grammar,3,ok,1.4000,1.3953,408,408,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0203__phi2_server_grammar__r3.json
T3_0204,AR,phi2_server_grammar,1,ok,1.4214,1.4044,280,560,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0204__phi2_server_grammar__r1.json
T3_0204,AR,phi2_server_grammar,2,ok,1.4156,1.4105,280,560,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0204__phi2_server_grammar__r2.json
T3_0204,AR,phi2_server_grammar,3,ok,1.4076,1.4016,280,560,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0204__phi2_server_grammar__r3.json
T3_0205,AR,phi2_server_grammar,1,ok,1.4324,1.4103,281,287,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0205__phi2_server_grammar__r1.json
T3_0205,AR,phi2_server_grammar,2,ok,1.4056,1.4008,281,287,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0205__phi2_server_grammar__r2.json
T3_0205,AR,phi2_server_grammar,3,ok,1.4157,1.4108,281,287,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0205__phi2_server_grammar__r3.json
T3_0218,AR,phi2_server_grammar,1,ok,1.4398,1.4234,17,17,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0218__phi2_server_grammar__r1.json
T3_0218,AR,phi2_server_grammar,2,ok,1.4253,1.4205,17,17,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0218__phi2_server_grammar__r2.json
T3_0218,AR,phi2_server_grammar,3,ok,1.4253,1.4208,17,17,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0218__phi2_server_grammar__r3.json
T3_0207,AR,phi2_server_grammar,1,ok,1.8851,1.8689,784,784,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0207__phi2_server_grammar__r1.json
T3_0207,AR,phi2_server_grammar,2,ok,1.8714,1.8669,784,784,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0207__phi2_server_grammar__r2.json
T3_0207,AR,phi2_server_grammar,3,ok,1.8732,1.8685,784,784,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0207__phi2_server_grammar__r3.json
T3_0208,AR,phi2_server_grammar,1,ok,5.3942,5.3768,931,589,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0208__phi2_server_grammar__r1.json
T3_0208,AR,phi2_server_grammar,2,ok,1.8751,1.8704,931,589,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0208__phi2_server_grammar__r2.json
T3_0208,AR,phi2_server_grammar,3,ok,1.8766,1.8720,931,589,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0208__phi2_server_grammar__r3.json
T3_0209,AR,phi2_server_grammar,1,ok,1.8916,1.8732,474,456,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0209__phi2_server_grammar__r1.json
T3_0209,AR,phi2_server_grammar,2,ok,1.8715,1.8669,474,456,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0209__phi2_server_grammar__r2.json
T3_0209,AR,phi2_server_grammar,3,ok,1.8846,1.8799,474,456,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0209__phi2_server_grammar__r3.json
T3_0240,AR,phi2_server_grammar,1,ok,4.2327,4.2151,41,41,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0240__phi2_server_grammar__r1.json
T3_0240,AR,phi2_server_grammar,2,ok,1.4099,1.4052,41,41,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0240__phi2_server_grammar__r2.json
T3_0240,AR,phi2_server_grammar,3,ok,1.4124,1.4079,41,41,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0240__phi2_server_grammar__r3.json
T3_0213,AR,phi2_server_grammar,1,ok,1.8938,1.8766,1113,665,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0213__phi2_server_grammar__r1.json
T3_0213,AR,phi2_server_grammar,2,ok,1.8780,1.8734,1113,665,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0213__phi2_server_grammar__r2.json
T3_0213,AR,phi2_server_grammar,3,ok,1.8792,1.8745,1113,665,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0213__phi2_server_grammar__r3.json
T3_0212,AR,phi2_server_grammar,1,ok,1.8878,1.8706,729,729,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0212__phi2_server_grammar__r1.json
T3_0212,AR,phi2_server_grammar,2,ok,1.8759,1.8713,729,729,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0212__phi2_server_grammar__r2.json
T3_0212,AR,phi2_server_grammar,3,ok,1.8720,1.8674,729,729,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0212__phi2_server_grammar__r3.json
T3_0213,AR,phi2_server_grammar,1,ok,1.8936,1.8768,1113,665,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0213__phi2_server_grammar__r1.json
T3_0213,AR,phi2_server_grammar,2,ok,1.8734,1.8688,1113,665,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0213__phi2_server_grammar__r2.json
T3_0213,AR,phi2_server_grammar,3,ok,1.8766,1.8718,1113,665,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0213__phi2_server_grammar__r3.json
T3_0214,AR,phi2_server_grammar,1,ok,1.4231,1.4058,28,28,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0214__phi2_server_grammar__r1.json
T3_0214,AR,phi2_server_grammar,2,ok,1.4021,1.3975,28,28,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0214__phi2_server_grammar__r2.json
T3_0214,AR,phi2_server_grammar,3,ok,1.4081,1.4036,28,28,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0214__phi2_server_grammar__r3.json
T3_0216,AR,phi2_server_grammar,1,ok,1.4177,1.4012,180,240,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0216__phi2_server_grammar__r1.json
T3_0216,AR,phi2_server_grammar,2,ok,1.4038,1.3991,180,240,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0216__phi2_server_grammar__r2.json
T3_0216,AR,phi2_server_grammar,3,ok,1.4057,1.4010,180,240,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0216__phi2_server_grammar__r3.json
T3_0216,AR,phi2_server_grammar,1,ok,1.4026,1.3980,180,240,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0216__phi2_server_grammar__r1.json
T3_0216,AR,phi2_server_grammar,2,ok,1.4055,1.4010,180,240,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0216__phi2_server_grammar__r2.json
T3_0216,AR,phi2_server_grammar,3,ok,1.4056,1.4009,180,240,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0216__phi2_server_grammar__r3.json
T3_0236,AR,phi2_server_grammar,1,ok,1.8864,1.8692,1060,1060,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0236__phi2_server_grammar__r1.json
T3_0236,AR,phi2_server_grammar,2,ok,1.8722,1.8676,1060,1060,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0236__phi2_server_grammar__r2.json
T3_0236,AR,phi2_server_grammar,3,ok,1.8727,1.8678,1060,1060,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0236__phi2_server_grammar__r3.json
T3_0218,AR,phi2_server_grammar,1,ok,1.4164,1.4006,17,17,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0218__phi2_server_grammar__r1.json
T3_0218,AR,phi2_server_grammar,2,ok,1.4034,1.3989,17,17,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0218__phi2_server_grammar__r2.json
T3_0218,AR,phi2_server_grammar,3,ok,1.4028,1.3983,17,17,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0218__phi2_server_grammar__r3.json
T3_0219,AR,phi2_server_grammar,1,ok,1.4196,1.4030,20,56,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0219__phi2_server_grammar__r1.json
T3_0219,AR,phi2_server_grammar,2,ok,1.4074,1.4028,20,56,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0219__phi2_server_grammar__r2.json
T3_0219,AR,phi2_server_grammar,3,ok,1.4035,1.3988,20,56,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0219__phi2_server_grammar__r3.json
T3_0220,AR,phi2_server_grammar,1,ok,1.8934,1.8758,866,933,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0220__phi2_server_grammar__r1.json
T3_0220,AR,phi2_server_grammar,2,ok,1.8804,1.8758,866,933,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0220__phi2_server_grammar__r2.json
T3_0220,AR,phi2_server_grammar,3,ok,1.8714,1.8668,866,933,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0220__phi2_server_grammar__r3.json
T3_0221,AR,phi2_server_grammar,1,ok,1.4181,1.4003,95,95,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0221__phi2_server_grammar__r1.json
T3_0221,AR,phi2_server_grammar,2,ok,1.4088,1.4041,95,95,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0221__phi2_server_grammar__r2.json
T3_0221,AR,phi2_server_grammar,3,ok,1.4031,1.3983,95,95,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0221__phi2_server_grammar__r3.json
T3_0222,AR,phi2_server_grammar,1,ok,1.8856,1.8679,108,756,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0222__phi2_server_grammar__r1.json
T3_0222,AR,phi2_server_grammar,2,ok,1.8723,1.8674,108,756,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0222__phi2_server_grammar__r2.json
T3_0222,AR,phi2_server_grammar,3,ok,1.8755,1.8708,108,756,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0222__phi2_server_grammar__r3.json
T3_0224,AR,phi2_server_grammar,1,ok,1.4235,1.4055,90,90,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0224__phi2_server_grammar__r1.json
T3_0224,AR,phi2_server_grammar,2,ok,1.4087,1.4032,90,90,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0224__phi2_server_grammar__r2.json
T3_0224,AR,phi2_server_grammar,3,ok,1.4040,1.3994,90,90,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0224__phi2_server_grammar__r3.json
T3_0224,AR,phi2_server_grammar,1,ok,1.4046,1.4001,90,90,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0224__phi2_server_grammar__r1.json
T3_0224,AR,phi2_server_grammar,2,ok,1.4074,1.4027,90,90,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0224__phi2_server_grammar__r2.json
T3_0224,AR,phi2_server_grammar,3,ok,1.4043,1.3996,90,90,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0224__phi2_server_grammar__r3.json
T3_0225,AR,phi2_server_grammar,1,ok,5.3462,5.3285,665,721,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0225__phi2_server_grammar__r1.json
T3_0225,AR,phi2_server_grammar,2,ok,1.8790,1.8742,665,721,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0225__phi2_server_grammar__r2.json
T3_0225,AR,phi2_server_grammar,3,ok,1.8778,1.8732,665,721,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0225__phi2_server_grammar__r3.json
T3_0226,AR,phi2_server_grammar,1,ok,1.8895,1.8707,408,846,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0226__phi2_server_grammar__r1.json
T3_0226,AR,phi2_server_grammar,2,ok,1.8718,1.8670,408,846,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0226__phi2_server_grammar__r2.json
T3_0226,AR,phi2_server_grammar,3,ok,1.8734,1.8688,408,846,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0226__phi2_server_grammar__r3.json
T3_0227,AR,phi2_server_grammar,1,ok,1.8855,1.8679,810,846,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0227__phi2_server_grammar__r1.json
T3_0227,AR,phi2_server_grammar,2,ok,1.8736,1.8688,810,846,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0227__phi2_server_grammar__r2.json
T3_0227,AR,phi2_server_grammar,3,ok,1.8736,1.8689,810,846,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0227__phi2_server_grammar__r3.json
T3_0228,AR,phi2_server_grammar,1,ok,1.9152,1.8970,97,-115,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0228__phi2_server_grammar__r1.json
T3_0228,AR,phi2_server_grammar,2,ok,1.8793,1.8746,97,-115,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0228__phi2_server_grammar__r2.json
T3_0228,AR,phi2_server_grammar,3,ok,1.8736,1.8688,97,-115,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0228__phi2_server_grammar__r3.json
T3_0229,AR,phi2_server_grammar,1,ok,1.8803,1.8638,8645,8555,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0229__phi2_server_grammar__r1.json
T3_0229,AR,phi2_server_grammar,2,ok,1.8707,1.8661,8645,8555,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0229__phi2_server_grammar__r2.json
T3_0229,AR,phi2_server_grammar,3,ok,1.8689,1.8643,8645,8555,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0229__phi2_server_grammar__r3.json
T3_0230,AR,phi2_server_grammar,1,ok,1.4252,1.4085,233,167,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0230__phi2_server_grammar__r1.json
T3_0230,AR,phi2_server_grammar,2,ok,1.4088,1.4041,233,167,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0230__phi2_server_grammar__r2.json
T3_0230,AR,phi2_server_grammar,3,ok,1.4046,1.3997,233,167,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0230__phi2_server_grammar__r3.json
T3_0231,AR,phi2_server_grammar,1,ok,1.8877,1.8697,648,572,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0231__phi2_server_grammar__r1.json
T3_0231,AR,phi2_server_grammar,2,ok,1.8839,1.8793,648,572,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0231__phi2_server_grammar__r2.json
T3_0231,AR,phi2_server_grammar,3,ok,1.8734,1.8688,648,572,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0231__phi2_server_grammar__r3.json
T3_0232,AR,phi2_server_grammar,1,ok,5.3737,5.3554,912,882,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0232__phi2_server_grammar__r1.json
T3_0232,AR,phi2_server_grammar,2,ok,1.8888,1.8842,912,882,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0232__phi2_server_grammar__r2.json
T3_0232,AR,phi2_server_grammar,3,ok,1.8812,1.8766,912,882,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0232__phi2_server_grammar__r3.json
T3_0233,AR,phi2_server_grammar,1,ok,1.8897,1.8703,922,998,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0233__phi2_server_grammar__r1.json
T3_0233,AR,phi2_server_grammar,2,ok,1.8861,1.8814,922,998,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0233__phi2_server_grammar__r2.json
T3_0233,AR,phi2_server_grammar,3,ok,1.8803,1.8756,922,998,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0233__phi2_server_grammar__r3.json
T3_0234,AR,phi2_server_grammar,1,ok,1.4308,1.4109,146,146,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0234__phi2_server_grammar__r1.json
T3_0234,AR,phi2_server_grammar,2,ok,1.4078,1.4031,146,146,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0234__phi2_server_grammar__r2.json
T3_0234,AR,phi2_server_grammar,3,ok,1.4125,1.4079,146,146,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0234__phi2_server_grammar__r3.json
T3_0235,AR,phi2_server_grammar,1,ok,1.4215,1.4039,136,136,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0235__phi2_server_grammar__r1.json
T3_0235,AR,phi2_server_grammar,2,ok,1.4118,1.4072,136,136,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0235__phi2_server_grammar__r2.json
T3_0235,AR,phi2_server_grammar,3,ok,1.4081,1.4034,136,136,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0235__phi2_server_grammar__r3.json
T3_0236,AR,phi2_server_grammar,1,ok,1.8912,1.8743,1060,1060,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0236__phi2_server_grammar__r1.json
T3_0236,AR,phi2_server_grammar,2,ok,1.8719,1.8673,1060,1060,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0236__phi2_server_grammar__r2.json
T3_0236,AR,phi2_server_grammar,3,ok,1.8811,1.8761,1060,1060,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0236__phi2_server_grammar__r3.json
T3_0237,AR,phi2_server_grammar,1,ok,1.4249,1.4040,9,9,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0237__phi2_server_grammar__r1.json
T3_0237,AR,phi2_server_grammar,2,ok,1.4107,1.4060,9,9,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0237__phi2_server_grammar__r2.json
T3_0237,AR,phi2_server_grammar,3,ok,1.4107,1.4059,9,9,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0237__phi2_server_grammar__r3.json
T3_0238,AR,phi2_server_grammar,1,ok,1.8881,1.8707,14641,14641,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0238__phi2_server_grammar__r1.json
T3_0238,AR,phi2_server_grammar,2,ok,1.8712,1.8666,14641,14641,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0238__phi2_server_grammar__r2.json
T3_0238,AR,phi2_server_grammar,3,ok,1.8790,1.8744,14641,14641,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0238__phi2_server_grammar__r3.json
T3_0239,AR,phi2_server_grammar,1,ok,1.4165,1.4001,267,255,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0239__phi2_server_grammar__r1.json
T3_0239,AR,phi2_server_grammar,2,ok,1.4122,1.4076,267,255,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0239__phi2_server_grammar__r2.json
T3_0239,AR,phi2_server_grammar,3,ok,1.4056,1.4010,267,255,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0239__phi2_server_grammar__r3.json
T3_0240,AR,phi2_server_grammar,1,ok,1.4182,1.4015,41,41,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0240__phi2_server_grammar__r1.json
T3_0240,AR,phi2_server_grammar,2,ok,1.4057,1.4011,41,41,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0240__phi2_server_grammar__r2.json
T3_0240,AR,phi2_server_grammar,3,ok,1.4103,1.4057,41,41,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0240__phi2_server_grammar__r3.json
T3_0241,AR,phi2_server_grammar,1,ok,1.8925,1.8755,32,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0241__phi2_server_grammar__r1.json
T3_0241,AR,phi2_server_grammar,2,ok,1.8749,1.8702,32,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0241__phi2_server_grammar__r2.json
T3_0241,AR,phi2_server_grammar,3,ok,1.8752,1.8706,32,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0241__phi2_server_grammar__r3.json
T3_0242,AR,phi2_server_grammar,1,ok,1.4148,1.3984,216,216,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0242__phi2_server_grammar__r1.json
T3_0242,AR,phi2_server_grammar,2,ok,1.4048,1.4003,216,216,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0242__phi2_server_grammar__r2.json
T3_0242,AR,phi2_server_grammar,3,ok,1.4128,1.4081,216,216,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0242__phi2_server_grammar__r3.json
T3_0243,AR,phi2_server_grammar,1,ok,1.8858,1.8693,1817,1767,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0243__phi2_server_grammar__r1.json
T3_0243,AR,phi2_server_grammar,2,ok,1.8827,1.8779,1817,1767,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0243__phi2_server_grammar__r2.json
T3_0243,AR,phi2_server_grammar,3,ok,1.8886,1.8840,1817,1767,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0243__phi2_server_grammar__r3.json
T3_0244,AR,phi2_server_grammar,1,ok,1.8923,1.8753,657,567,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0244__phi2_server_grammar__r1.json
T3_0244,AR,phi2_server_grammar,2,ok,1.8795,1.8747,657,567,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0244__phi2_server_grammar__r2.json
T3_0244,AR,phi2_server_grammar,3,ok,1.8753,1.8697,657,567,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0244__phi2_server_grammar__r3.json
T3_0245,AR,phi2_server_grammar,1,ok,1.4276,1.4092,204,306,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0245__phi2_server_grammar__r1.json
T3_0245,AR,phi2_server_grammar,2,ok,1.4121,1.4074,204,306,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0245__phi2_server_grammar__r2.json
T3_0245,AR,phi2_server_grammar,3,ok,1.4122,1.4076,204,306,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0245__phi2_server_grammar__r3.json
T3_0246,AR,phi2_server_grammar,1,ok,1.4299,1.4128,384,768,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0246__phi2_server_grammar__r1.json
T3_0246,AR,phi2_server_grammar,2,ok,1.4066,1.4019,384,768,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0246__phi2_server_grammar__r2.json
T3_0246,AR,phi2_server_grammar,3,ok,1.4067,1.4021,384,768,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0246__phi2_server_grammar__r3.json
T3_0247,AR,phi2_server_grammar,1,ok,1.8970,1.8787,675,707,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0247__phi2_server_grammar__r1.json
T3_0247,AR,phi2_server_grammar,2,ok,1.8889,1.8838,675,707,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0247__phi2_server_grammar__r2.json
T3_0247,AR,phi2_server_grammar,3,ok,1.8759,1.8712,675,707,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0247__phi2_server_grammar__r3.json
T3_0248,AR,phi2_server_grammar,1,ok,1.4232,1.4054,25,25,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0248__phi2_server_grammar__r1.json
T3_0248,AR,phi2_server_grammar,2,ok,1.4029,1.3983,25,25,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0248__phi2_server_grammar__r2.json
T3_0248,AR,phi2_server_grammar,3,ok,1.4082,1.4036,25,25,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0248__phi2_server_grammar__r3.json
T3_0249,AR,phi2_server_grammar,1,ok,1.8901,1.8732,-224,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0249__phi2_server_grammar__r1.json
T3_0249,AR,phi2_server_grammar,2,ok,1.8801,1.8755,-224,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0249__phi2_server_grammar__r2.json
T3_0249,AR,phi2_server_grammar,3,ok,1.8731,1.8686,-224,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0249__phi2_server_grammar__r3.json
T3_0250,AR,phi2_server_grammar,1,ok,4.2368,4.2180,99,99,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0250__phi2_server_grammar__r1.json
T3_0250,AR,phi2_server_grammar,2,ok,1.4063,1.4018,99,99,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0250__phi2_server_grammar__r2.json
T3_0250,AR,phi2_server_grammar,3,ok,1.4146,1.4099,99,99,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0250__phi2_server_grammar__r3.json
T3_0417,ALG,phi2_server_grammar,1,ok,2.3621,2.3428,7,8,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0417__phi2_server_grammar__r1.json
T3_0417,ALG,phi2_server_grammar,2,ok,2.3429,2.3383,7,8,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0417__phi2_server_grammar__r2.json
T3_0417,ALG,phi2_server_grammar,3,ok,2.3407,2.3361,7,8,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0417__phi2_server_grammar__r3.json
T3_0447,ALG,phi2_server_grammar,1,ok,5.8465,5.8271,-91,-91,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0447__phi2_server_grammar__r1.json
T3_0447,ALG,phi2_server_grammar,2,ok,2.8190,2.8144,-91,-91,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0447__phi2_server_grammar__r2.json
T3_0447,ALG,phi2_server_grammar,3,ok,2.8236,2.8187,-91,-91,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0447__phi2_server_grammar__r3.json
T3_0253,ALG,phi2_server_grammar,1,ok,2.3688,2.3414,4,4,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0253__phi2_server_grammar__r1.json
T3_0253,ALG,phi2_server_grammar,2,ok,2.3484,2.3436,4,4,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0253__phi2_server_grammar__r2.json
T3_0253,ALG,phi2_server_grammar,3,ok,2.3391,2.3341,4,4,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0253__phi2_server_grammar__r3.json
